instance,dimension,algorithm,run,seed,best_known,best_length,gap_percent,final_mean_length,runtime_seconds,budget_mode
lin318,318,ABC/BCO,5,20264524,42029,56555,34.56185015108615,242779.1,,standard
lin318,318,ABC/BCO,6,20264525,42029,56247,33.82902281757834,241833.0,,standard
lin318,318,ABC/BCO,7,20264526,42029,57203,36.10364272288182,246315.6,,standard
lin318,318,ABC/BCO,8,20264527,42029,56163,33.62916081753075,244134.9,,standard
lin318,318,ABC/BCO,9,20264528,42029,56482,34.38816055580671,242253.8333333333,,standard
lin318,318,ABC/BCO,10,20264529,42029,53678,27.71657664945633,244708.4,,standard
lin318,318,ABC/BCO,11,20264530,42029,56813,35.17571200837517,244353.4333333333,,standard
lin318,318,ABC/BCO,12,20264531,42029,57893,37.74536629470128,246147.4,,standard
lin318,318,ABC/BCO,13,20264532,42029,58720,39.71305527136025,244749.2333333333,,standard
lin318,318,ABC/BCO,14,20264533,42029,58040,38.09512479478455,244634.1666666666,,standard
lin318,318,ABC/BCO,15,20264534,42029,56399,34.1906778652835,244140.5333333333,,standard
lin318,318,ABC/BCO,16,20264535,42029,55215,31.37357538842228,243378.7666666666,,standard
lin318,318,ABC/BCO,17,20264536,42029,55709,32.54895429346404,243766.0333333333,,standard
lin318,318,ABC/BCO,18,20264537,42029,55572,32.22298888862452,241067.3,,standard
lin318,318,ABC/BCO,19,20264538,42029,56676,34.84974660353566,241148.6333333333,,standard
lin318,318,ABC/BCO,20,20264539,42029,57949,37.87860762806633,244247.0333333333,,standard
lin318,318,ABC/BCO,21,20264540,42029,57625,37.1077113421685,242669.1,,standard
lin318,318,ABC/BCO,22,20264541,42029,58261,38.62095219967166,243651.0333333333,,standard
lin318,318,ABC/BCO,23,20264542,42029,55402,31.8185062694806,243453.9333333333,,standard
lin318,318,ABC/BCO,24,20264543,42029,55931,33.07716100787552,244856.0,,standard
lin318,318,ABC/BCO,25,20264544,42029,57676,37.22905612791168,242806.6333333333,,standard
lin318,318,ABC/BCO,26,20264545,42029,55725,32.58702324585406,245240.2,,standard
lin318,318,ABC/BCO,27,20264546,42029,58118,38.28071093768588,243487.2666666666,,standard
lin318,318,ABC/BCO,28,20264547,42029,55556,32.18491993623451,242856.3666666667,,standard
lin318,318,ABC/BCO,29,20264548,42029,54814,30.41947226914749,245650.6666666666,,standard
lin318,318,ABC/BCO,30,20264549,42029,56419,34.23826405577101,244884.1666666666,,standard
pcb442,442,SA,1,20261520,50778,122010,140.2812241521919,169574.0,,standard
pcb442,442,SA,2,20261521,50778,118716,133.7941628264209,180050.0,,standard
pcb442,442,SA,3,20261522,50778,119621,135.5764307377211,174101.0,,standard
pcb442,442,SA,4,20261523,50778,122612,141.4667769506479,166284.0,,standard
pcb442,442,SA,5,20261524,50778,117604,131.604238055851,158852.0,,standard
pcb442,442,SA,6,20261525,50778,118322,133.0182362440427,152679.0,,standard
pcb442,442,SA,7,20261526,50778,121247,138.7786049076372,157021.0,,standard
pcb442,442,SA,8,20261527,50778,117670,131.7342156051834,163771.0,,standard
pcb442,442,SA,9,20261528,50778,124782,145.7402812241522,172277.0,,standard
pcb442,442,SA,10,20261529,50778,113185,122.9016503210052,160927.0,,standard
pcb442,442,SA,11,20261530,50778,120982,138.2567253534995,169567.0,,standard
pcb442,442,SA,12,20261531,50778,122277,140.8070424199456,163246.0,,standard
pcb442,442,SA,13,20261532,50778,113979,124.46531962661,172015.0,,standard
pcb442,442,SA,14,20261533,50778,118317,133.0083894600024,164955.0,,standard
pcb442,442,SA,15,20261534,50778,115733,127.9195714679586,168449.0,,standard
pcb442,442,SA,16,20261535,50778,127009,150.1260388357163,172769.0,,standard
pcb442,442,SA,17,20261536,50778,117964,132.3132065067549,166086.0,,standard
pcb442,442,SA,18,20261537,50778,116158,128.7565481113868,171378.0,,standard
pcb442,442,SA,19,20261538,50778,116245,128.9278821536886,164428.0,,standard
pcb442,442,SA,20,20261539,50778,127654,151.3962739769191,172926.0,,standard
pcb442,442,SA,21,20261540,50778,130402,156.8080664854859,163647.0,,standard
pcb442,442,SA,22,20261541,50778,118938,134.2313600378116,166324.0,,standard
pcb442,442,SA,23,20261542,50778,117622,131.6396864783962,159289.0,,standard
pcb442,442,SA,24,20261543,50778,118101,132.58300838946,171312.0,,standard
pcb442,442,SA,25,20261544,50778,117918,132.2226160935838,162797.0,,standard
pcb442,442,SA,26,20261545,50778,121899,140.0626255464965,170529.0,,standard
pcb442,442,SA,27,20261546,50778,118087,132.5554373941471,171295.0,,standard
pcb442,442,SA,28,20261547,50778,120393,137.0967741935484,176166.0,,standard
pcb442,442,SA,29,20261548,50778,121817,139.9011382882351,164729.0,,standard
pcb442,442,SA,30,20261549,50778,114627,125.741462838237,166429.0,,standard
pcb442,442,GA,1,20262520,50778,104461,105.7209815274331,106470.025,,standard
pcb442,442,GA,2,20262521,50778,107107,110.9318996415771,109416.2,,standard
pcb442,442,GA,3,20262522,50778,105525,107.8163771712159,106378.65,,standard
pcb442,442,GA,4,20262523,50778,106023,108.797116861633,107610.025,,standard
pcb442,442,GA,5,20262524,50778,107012,110.7448107448108,110262.275,,standard
pcb442,442,GA,6,20262525,50778,107085,110.8885737917996,108930.9,,standard
pcb442,442,GA,7,20262526,50778,104235,105.2759068888101,108512.925,,standard
pcb442,442,GA,8,20262527,50778,109540,115.7233447556028,115440.825,,standard
pcb442,442,GA,9,20262528,50778,103493,103.8146441372248,104393.05,,standard
pcb442,442,GA,10,20262529,50778,106966,110.6542203316397,111319.925,,standard
pcb442,442,GA,11,20262530,50778,106119,108.9861751152074,107526.875,,standard
pcb442,442,GA,12,20262531,50778,108044,112.7771869707354,109636.425,,standard
pcb442,442,GA,13,20262532,50778,104307,105.4177005789909,105899.2,,standard
pcb442,442,GA,14,20262533,50778,104974,106.7312615699712,107755.3,,standard
pcb442,442,GA,15,20262534,50778,106025,108.8010555752491,109550.975,,standard
pcb442,442,GA,16,20262535,50778,108448,113.5728071211942,110574.85,,standard
pcb442,442,GA,17,20262536,50778,108197,113.0784985623695,109877.575,,standard
pcb442,442,GA,18,20262537,50778,108592,113.8563945015558,111383.25,,standard
pcb442,442,GA,19,20262538,50778,105341,107.4540155185316,106221.6,,standard
pcb442,442,GA,20,20262539,50778,106281,109.3052109181141,108559.8,,standard
pcb442,442,GA,21,20262540,50778,105169,107.1152861475442,106871.675,,standard
pcb442,442,GA,22,20262541,50778,111171,118.9353657095593,112894.225,,standard
pcb442,442,GA,23,20262542,50778,108310,113.301035881681,112280.15,,standard
pcb442,442,GA,24,20262543,50778,107064,110.8472172988302,108887.35,,standard
pcb442,442,GA,25,20262544,50778,102542,101.9417858127536,103784.225,,standard
pcb442,442,GA,26,20262545,50778,108897,114.4570483280161,109670.125,,standard
pcb442,442,GA,27,20262546,50778,105039,106.8592697624956,106916.625,,standard
pcb442,442,GA,28,20262547,50778,110103,116.8320926385442,112361.1,,standard
pcb442,442,GA,29,20262548,50778,109060,114.7780534877309,110176.15,,standard
pcb442,442,GA,30,20262549,50778,105974,108.7006183780377,107645.35,,standard
pcb442,442,ACO,1,20263520,50778,55810,9.909803458190554,55810.0,,standard
pcb442,442,ACO,2,20263521,50778,55811,9.91177281499862,56563.3,,standard
pcb442,442,ACO,3,20263522,50778,56044,10.37063295127811,59407.73333333333,,standard
pcb442,442,ACO,4,20263523,50778,56455,11.18003859939344,58124.16666666666,,standard
pcb442,442,ACO,5,20263524,50778,56046,10.37457166489425,59908.5,,standard
pcb442,442,ACO,6,20263525,50778,55231,8.76954586632006,55500.0,,standard
pcb442,442,ACO,7,20263526,50778,55669,9.63212414825318,58947.4,,standard
pcb442,442,ACO,8,20263527,50778,57259,12.76340147307889,60547.43333333333,,standard
pcb442,442,ACO,9,20263528,50778,55481,9.261885068336682,58550.13333333333,,standard
pcb442,442,ACO,10,20263529,50778,55921,10.12840206388593,55922.66666666666,,standard
pcb442,442,ACO,11,20263530,50778,56162,10.60301705462996,56197.7,,standard
pcb442,442,ACO,12,20263531,50778,55565,9.427311040214263,56641.96666666667,,standard
pcb442,442,ACO,13,20263532,50778,55292,8.889676631612115,55292.0,,standard
pcb442,442,ACO,14,20263533,50778,56046,10.37457166489425,59489.2,,standard
pcb442,442,ACO,15,20263534,50778,56263,10.80192209224467,58104.1,,standard
pcb442,442,ACO,16,20263535,50778,56670,11.60345031312773,61111.66666666666,,standard
pcb442,442,ACO,17,20263536,50778,56069,10.41986687147977,60429.73333333333,,standard
pcb442,442,ACO,18,20263537,50778,56036,10.35487809681358,56245.9,,standard
pcb442,442,ACO,19,20263538,50778,56492,11.2529048012919,57828.53333333333,,standard
pcb442,442,ACO,20,20263539,50778,56398,11.06778526133365,57706.13333333333,,standard
pcb442,442,ACO,21,20263540,50778,57163,12.57434321950451,60742.43333333333,,standard
pcb442,442,ACO,22,20263541,50778,56307,10.8885737917996,61447.06666666667,,standard
pcb442,442,ACO,23,20263542,50778,55599,9.494269171688526,55695.0,,standard
pcb442,442,ACO,24,20263543,50778,55724,9.740438772696836,58236.66666666666,,standard
pcb442,442,ACO,25,20263544,50778,55442,9.185080152822088,55442.0,,standard
pcb442,442,ACO,26,20263545,50778,55855,9.998424514553546,59490.43333333333,,standard
pcb442,442,ACO,27,20263546,50778,58248,14.71109535625665,62019.4,,standard
pcb442,442,ACO,28,20263547,50778,55929,10.14415691835047,55929.0,,standard
pcb442,442,ACO,29,20263548,50778,56438,11.14655953365631,59290.43333333333,,standard
pcb442,442,ACO,30,20263549,50778,55715,9.72271456142424,55715.0,,standard
pcb442,442,ABC/BCO,1,20264520,50778,76197,50.05908070424199,355696.2333333333,,standard
pcb442,442,ABC/BCO,2,20264521,50778,77669,52.95797392571586,355466.6333333334,,standard
pcb442,442,ABC/BCO,3,20264522,50778,78613,54.81704675253062,359121.0333333333,,standard
pcb442,442,ABC/BCO,4,20264523,50778,76279,50.22056796250344,360675.6333333334,,standard
pcb442,442,ABC/BCO,5,20264524,50778,76768,51.18358344164795,355695.6,,standard
pcb442,442,ABC/BCO,6,20264525,50778,76037,49.74398361495136,357212.6333333334,,standard
pcb442,442,ABC/BCO,7,20264526,50778,76468,50.59277639922801,356229.1333333334,,standard
pcb442,442,ABC/BCO,8,20264527,50778,76184,50.03347906573713,359746.6,,standard
pcb442,442,ABC/BCO,9,20264528,50778,74779,47.26653275040372,358612.0333333333,,standard
pcb442,442,ABC/BCO,10,20264529,50778,77191,52.01662137146008,356663.6,,standard
pcb442,442,ABC/BCO,11,20264530,50778,75454,48.59584859584859,354743.4333333333,,standard
pcb442,442,ABC/BCO,12,20264531,50778,76461,50.57899090157154,358388.3333333333,,standard
pcb442,442,ABC/BCO,13,20264532,50778,77534,52.69211075662689,356642.3333333333,,standard
pcb442,442,ABC/BCO,14,20264533,50778,74980,47.66237346882508,355709.6333333334,,standard
pcb442,442,ABC/BCO,15,20264534,50778,77032,51.70349363897751,358332.8333333333,,standard
pcb442,442,ABC/BCO,16,20264535,50778,76549,50.7522943006814,361442.3333333333,,standard
pcb442,442,ABC/BCO,17,20264536,50778,77483,52.5916735594155,356904.1333333334,,standard
pcb442,442,ABC/BCO,18,20264537,50778,77486,52.59758162983969,354360.7666666667,,standard
pcb442,442,ABC/BCO,19,20264538,50778,77913,53.43849698688408,356678.3666666666,,standard
pcb442,442,ABC/BCO,20,20264539,50778,76570,50.79365079365079,357276.1333333334,,standard
pcb442,442,ABC/BCO,21,20264540,50778,75280,48.25318051124503,357904.3,,standard
pcb442,442,ABC/BCO,22,20264541,50778,74720,47.1503406987278,355814.9666666667,,standard
pcb442,442,ABC/BCO,23,20264542,50778,77100,51.83740990192603,354525.6333333334,,standard
pcb442,442,ABC/BCO,24,20264543,50778,75406,48.50131946906141,361651.4666666667,,standard
pcb442,442,ABC/BCO,25,20264544,50778,76093,49.85426759620308,356920.6666666667,,standard
pcb442,442,ABC/BCO,26,20264545,50778,77561,52.74528339044468,357112.9666666667,,standard
pcb442,442,ABC/BCO,27,20264546,50778,75431,48.55055338926307,358902.4,,standard
pcb442,442,ABC/BCO,28,20264547,50778,76011,49.69278033794163,358722.3333333333,,standard
pcb442,442,ABC/BCO,29,20264548,50778,79624,56.80806648548584,359428.0666666667,,standard
pcb442,442,ABC/BCO,30,20264549,50778,77518,52.66060104769782,356795.4,,standard
pr439,439,SA,1,20261520,107217,286598,167.3064905751886,286598.0,,standard
pr439,439,SA,2,20261521,107217,273917,155.4790751466652,273917.0,,standard
pr439,439,SA,3,20261522,107217,285548,166.3271682662264,285548.0,,standard
pr439,439,SA,4,20261523,107217,280828,161.924881315463,283792.0,,standard
pr439,439,SA,5,20261524,107217,268551,150.4742718039117,268551.0,,standard
pr439,439,SA,6,20261525,107217,267147,149.1647779736422,282132.0,,standard
pr439,439,SA,7,20261526,107217,285881,166.6377533413545,295444.0,,standard
pr439,439,SA,8,20261527,107217,255243,138.0620610537508,255243.0,,standard
pr439,439,SA,9,20261528,107217,277860,159.1566635887966,277860.0,,standard
pr439,439,SA,10,20261529,107217,266435,148.5007041793745,276004.0,,standard
pr439,439,SA,11,20261530,107217,285578,166.3551489036253,294093.0,,standard
pr439,439,SA,12,20261531,107217,275196,156.6719829877725,275196.0,,standard
pr439,439,SA,13,20261532,107217,277452,158.7761269201712,292421.0,,standard
pr439,439,SA,14,20261533,107217,265011,147.1725565908392,265011.0,,standard
pr439,439,SA,15,20261534,107217,279642,160.8187134502924,279642.0,,standard
pr439,439,SA,16,20261535,107217,284435,165.2890866187265,284435.0,,standard
pr439,439,SA,17,20261536,107217,275718,157.1588460785137,280958.0,,standard
pr439,439,SA,18,20261537,107217,269789,151.6289394405738,269789.0,,standard
pr439,439,SA,19,20261538,107217,276449,157.840640943134,290843.0,,standard
pr439,439,SA,20,20261539,107217,276384,157.7800162287697,276384.0,,standard
pr439,439,SA,21,20261540,107217,291194,171.5931242247032,291194.0,,standard
pr439,439,SA,22,20261541,107217,283279,164.2108993909548,283279.0,,standard
pr439,439,SA,23,20261542,107217,273122,154.7375882555938,273122.0,,standard
pr439,439,SA,24,20261543,107217,289169,169.7044312002761,289622.0,,standard
pr439,439,SA,25,20261544,107217,286219,166.953001856049,291377.0,,standard
pr439,439,SA,26,20261545,107217,282133,163.142039042316,293239.0,,standard
pr439,439,SA,27,20261546,107217,291154,171.5558167081713,291154.0,,standard
pr439,439,SA,28,20261547,107217,274215,155.7570161448278,274215.0,,standard
pr439,439,SA,29,20261548,107217,281529,162.5786955426845,282206.0,,standard
pr439,439,SA,30,20261549,107217,275062,156.5470028073906,280193.0,,standard
pr439,439,GA,1,20262520,107217,237132,121.1701502560228,239853.075,,standard
pr439,439,GA,2,20262521,107217,248347,131.6302452036524,252032.05,,standard
pr439,439,GA,3,20262522,107217,229296,113.8616077674249,232192.875,,standard
pr439,439,GA,4,20262523,107217,243607,127.209304494623,246953.125,,standard
pr439,439,GA,5,20262524,107217,237844,121.8342240502905,241762.5,,standard
pr439,439,GA,6,20262525,107217,236067,120.1768376283612,241527.925,,standard
pr439,439,GA,7,20262526,107217,243568,127.1729296660045,247372.125,,standard
pr439,439,GA,8,20262527,107217,243876,127.4601975433,248459.55,,standard
pr439,439,GA,9,20262528,107217,241238,124.9997668280217,247131.375,,standard
pr439,439,GA,10,20262529,107217,244595,128.1308001529608,251206.05,,standard
pr439,439,GA,11,20262530,107217,251077,134.1764832069541,255331.2,,standard
pr439,439,GA,12,20262531,107217,235623,119.7627241948572,241007.85,,standard
pr439,439,GA,13,20262532,107217,241324,125.0799779885652,244614.375,,standard
pr439,439,GA,14,20262533,107217,243825,127.4126304597219,246548.25,,standard
pr439,439,GA,15,20262534,107217,231739,116.1401643396103,236392.75,,standard
pr439,439,GA,16,20262535,107217,244373,127.9237434362088,250556.6,,standard
pr439,439,GA,17,20262536,107217,240558,124.3655390469795,249465.75,,standard
pr439,439,GA,18,20262537,107217,240769,124.5623361966852,244213.475,,standard
pr439,439,GA,19,20262538,107217,216733,102.1442495126706,220495.575,,standard
pr439,439,GA,20,20262539,107217,229828,114.3577977372991,237902.475,,standard
pr439,439,GA,21,20262540,107217,244120,127.6877733941446,248130.55,,standard
pr439,439,GA,22,20262541,107217,238029,122.0067713142505,242489.1,,standard
pr439,439,GA,23,20262542,107217,251061,134.1615602003414,256320.75,,standard
pr439,439,GA,24,20262543,107217,227400,112.0932314838132,229566.125,,standard
pr439,439,GA,25,20262544,107217,238891,122.8107482955128,242167.55,,standard
pr439,439,GA,26,20262545,107217,224445,109.3371387000196,226446.125,,standard
pr439,439,GA,27,20262546,107217,232848,117.1745152354571,237684.4,,standard
pr439,439,GA,28,20262547,107217,237774,121.7689358963597,241253.15,,standard
pr439,439,GA,29,20262548,107217,233779,118.0428476827369,239551.85,,standard
pr439,439,GA,30,20262549,107217,227845,112.5082776052305,231462.4,,standard
pr439,439,ACO,1,20263520,107217,119682,11.62595483925124,126345.4666666667,,standard
pr439,439,ACO,2,20263521,107217,120961,12.81886268035852,127482.8666666667,,standard
pr439,439,ACO,3,20263522,107217,122804,14.53780650456551,128267.1666666667,,standard
pr439,439,ACO,4,20263523,107217,123154,14.86424727421957,130817.9666666667,,standard
pr439,439,ACO,5,20263524,107217,120918,12.77875710008674,132645.8,,standard
pr439,439,ACO,6,20263525,107217,121612,13.42604251191509,128230.7333333333,,standard
pr439,439,ACO,7,20263526,107217,121507,13.32811028101887,132593.3666666667,,standard
pr439,439,ACO,8,20263527,107217,124873,16.46753779717769,135479.9333333333,,standard
pr439,439,ACO,9,20263528,107217,124518,16.13643358795713,131861.3333333333,,standard
pr439,439,ACO,10,20263529,107217,119992,11.91508809237341,133062.2333333333,,standard
pr439,439,ACO,11,20263530,107217,121164,13.00819832675788,123006.0666666667,,standard
pr439,439,ACO,12,20263531,107217,126622,18.09880895753472,138751.4,,standard
pr439,439,ACO,13,20263532,107217,123348,15.04518872939926,133611.7333333333,,standard
pr439,439,ACO,14,20263533,107217,123896,15.55630170588619,132507.7666666667,,standard
pr439,439,ACO,15,20263534,107217,120537,12.42340300512046,133472.7,,standard
pr439,439,ACO,16,20263535,107217,120861,12.72559388902879,126493.2,,standard
pr439,439,ACO,17,20263536,107217,125161,16.73615191620732,139599.7666666667,,standard
pr439,439,ACO,18,20263537,107217,118928,10.92270815262505,123510.3,,standard
pr439,439,ACO,19,20263538,107217,125168,16.7426807316004,144234.4,,standard
pr439,439,ACO,20,20263539,107217,120296,12.1986252180158,124175.9,,standard
pr439,439,ACO,21,20263540,107217,119645,11.59144538645924,125101.9666666667,,standard
pr439,439,ACO,22,20263541,107217,123301,15.00135239747428,130264.8666666667,,standard
pr439,439,ACO,23,20263542,107217,127068,18.51478776686533,147012.8666666667,,standard
pr439,439,ACO,24,20263543,107217,130920,22.10750160888665,144876.6666666667,,standard
pr439,439,ACO,25,20263544,107217,125280,16.8471417778897,131867.8666666667,,standard
pr439,439,ACO,26,20263545,107217,124236,15.87341559640729,132236.8666666667,,standard
pr439,439,ACO,27,20263546,107217,130942,22.12802074297919,148895.8,,standard
pr439,439,ACO,28,20263547,107217,122786,14.52101812212616,130430.4,,standard
pr439,439,ACO,29,20263548,107217,122625,14.37085536808529,132248.5,,standard
pr439,439,ACO,30,20263549,107217,118918,10.91338127349208,126085.8,,standard
pr439,439,ABC/BCO,1,20264520,107217,180397,68.25410149509872,853596.9,,standard
pr439,439,ABC/BCO,2,20264521,107217,170521,59.04287566337428,860687.0666666667,,standard
pr439,439,ABC/BCO,3,20264522,107217,174807,63.04037605976664,858790.7333333333,,standard
pr439,439,ABC/BCO,4,20264523,107217,160437,49.63765074568399,862582.4,,standard
pr439,439,ABC/BCO,5,20264524,107217,164539,53.46353656602964,852291.6333333333,,standard
pr439,439,ABC/BCO,6,20264525,107217,167447,56.17579301789828,861640.6666666666,,standard
pr439,439,ABC/BCO,7,20264526,107217,166860,55.62830521279275,852986.3,,standard
pr439,439,ABC/BCO,8,20264527,107217,163675,52.65769420894075,856040.6666666666,,standard
pr439,439,ABC/BCO,9,20264528,107217,168303,56.9741738716808,863155.5666666667,,standard
pr439,439,ABC/BCO,10,20264529,107217,169936,58.49725323409534,858054.8666666667,,standard
pr439,439,ABC/BCO,11,20264530,107217,167392,56.12449518266693,865030.6,,standard
pr439,439,ABC/BCO,12,20264531,107217,168354,57.02174095525896,854738.5,,standard
pr439,439,ABC/BCO,13,20264532,107217,165764,54.60607925981887,856767.6,,standard
pr439,439,ABC/BCO,14,20264533,107217,180361,68.22052473022002,860960.2,,standard
pr439,439,ABC/BCO,15,20264534,107217,185874,73.36243319622821,857090.0666666667,,standard
pr439,439,ABC/BCO,16,20264535,107217,162260,51.33794081162503,856871.4666666667,,standard
pr439,439,ABC/BCO,17,20264536,107217,176353,64.48231157372432,861241.3333333334,,standard
pr439,439,ABC/BCO,18,20264537,107217,167636,56.35207103351148,850871.8666666667,,standard
pr439,439,ABC/BCO,19,20264538,107217,171843,60.27588908475335,856086.7333333333,,standard
pr439,439,ABC/BCO,20,20264539,107217,169565,58.15122601826203,858262.4333333333,,standard
pr439,439,ABC/BCO,21,20264540,107217,164203,53.15015342716174,856797.6666666666,,standard
pr439,439,ABC/BCO,22,20264541,107217,176084,64.23141852504733,852231.1666666666,,standard
pr439,439,ABC/BCO,23,20264542,107217,164972,53.86739043248738,853023.8333333334,,standard
pr439,439,ABC/BCO,24,20264543,107217,164910,53.80956378186295,861145.6,,standard
pr439,439,ABC/BCO,25,20264544,107217,171963,60.38781163434903,860360.8333333334,,standard
pr439,439,ABC/BCO,26,20264545,107217,169852,58.41890744937837,867289.8333333334,,standard
pr439,439,ABC/BCO,27,20264546,107217,161339,50.47893524347818,857187.7666666667,,standard
pr439,439,ABC/BCO,28,20264547,107217,173260,61.59750785789567,855160.5333333333,,standard
pr439,439,ABC/BCO,29,20264548,107217,173587,61.9024968055439,860092.3666666667,,standard
pr439,439,ABC/BCO,30,20264549,107217,173949,62.24012983015753,850326.9333333333,,standard
pr76,76,SA,1,20261520,108159,111425,3.019628509878975,111425.0,,standard
pr76,76,SA,2,20261521,108159,120818,11.70406531125473,120818.0,,standard
pr76,76,SA,3,20261522,108159,117763,8.879519965976018,117763.0,,standard
pr76,76,SA,4,20261523,108159,131886,21.9371480875378,131888.0,,standard
pr76,76,SA,5,20261524,108159,118193,9.277082813265656,118193.0,,standard
pr76,76,SA,6,20261525,108159,123864,14.52028957368319,123864.0,,standard
pr76,76,SA,7,20261526,108159,122533,13.28969387660759,122533.0,,standard
pr76,76,SA,8,20261527,108159,120203,11.13545798315443,120203.0,,standard
pr76,76,SA,9,20261528,108159,117368,8.514316885326233,117368.0,,standard
pr76,76,SA,10,20261529,108159,119231,10.23678103532762,119231.0,,standard
pr76,76,SA,11,20261530,108159,118069,9.162436782884456,118069.0,,standard
pr76,76,SA,12,20261531,108159,123833,14.49162806608789,123833.0,,standard
pr76,76,SA,13,20261532,108159,118577,9.632115681542912,118577.0,,standard
pr76,76,SA,14,20261533,108159,124936,15.51142299762387,124936.0,,standard
pr76,76,SA,15,20261534,108159,128273,18.59669560554369,128273.0,,standard
pr76,76,SA,16,20261535,108159,121763,12.57777901053079,121763.0,,standard
pr76,76,SA,17,20261536,108159,116855,8.040015162862083,116855.0,,standard
pr76,76,SA,18,20261537,108159,117740,8.858254976469826,117740.0,,standard
pr76,76,SA,19,20261538,108159,118643,9.693136955778067,118643.0,,standard
pr76,76,SA,20,20261539,108159,119483,10.46977135513457,119483.0,,standard
pr76,76,SA,21,20261540,108159,121928,12.73033219611868,121928.0,,standard
pr76,76,SA,22,20261541,108159,119118,10.13230521731895,119118.0,,standard
pr76,76,SA,23,20261542,108159,120876,11.75769006740077,120876.0,,standard
pr76,76,SA,24,20261543,108159,126082,16.57097421388881,126082.0,,standard
pr76,76,SA,25,20261544,108159,125505,16.03750034671178,125505.0,,standard
pr76,76,SA,26,20261545,108159,114820,6.15852587394484,114820.0,,standard
pr76,76,SA,27,20261546,108159,117960,9.06165922392034,117960.0,,standard
pr76,76,SA,28,20261547,108159,116869,8.052959069518025,116869.0,,standard
pr76,76,SA,29,20261548,108159,115914,7.169999722630572,115914.0,,standard
pr76,76,SA,30,20261549,108159,125072,15.63716380513873,125072.0,,standard
pr76,76,GA,1,20262520,108159,117726,8.845311069813885,128306.925,,standard
pr76,76,GA,2,20262521,108159,119830,10.7905953272497,127339.975,,standard
pr76,76,GA,3,20262522,108159,116543,7.75155095738681,121974.275,,standard
pr76,76,GA,4,20262523,108159,115438,6.729906896328553,119502.35,,standard
pr76,76,GA,5,20262524,108159,113473,4.91313714069102,118507.6,,standard
pr76,76,GA,6,20262525,108159,120431,11.34625874869405,125998.25,,standard
pr76,76,GA,7,20262526,108159,114954,6.282417551937425,120997.75,,standard
pr76,76,GA,8,20262527,108159,110989,2.616518274022504,114184.15,,standard
pr76,76,GA,9,20262528,108159,118222,9.303895191338675,122769.85,,standard
pr76,76,GA,10,20262529,108159,116692,7.889311106796476,119398.025,,standard
pr76,76,GA,11,20262530,108159,126988,17.40862988748047,129499.95,,standard
pr76,76,GA,12,20262531,108159,112097,3.640936029364177,115494.625,,standard
pr76,76,GA,13,20262532,108159,119780,10.74436708919276,131119.55,,standard
pr76,76,GA,14,20262533,108159,116057,7.302212483473405,118531.1,,standard
pr76,76,GA,15,20262534,108159,122802,13.5384017973539,125692.7,,standard
pr76,76,GA,16,20262535,108159,125290,15.83871892306697,130436.975,,standard
pr76,76,GA,17,20262536,108159,124652,15.24884660546048,127595.3,,standard
pr76,76,GA,18,20262537,108159,119496,10.48179069702937,123588.025,,standard
pr76,76,GA,19,20262538,108159,114151,5.539992048743054,122423.45,,standard
pr76,76,GA,20,20262539,108159,113644,5.071237714845736,118481.125,,standard
pr76,76,GA,21,20262540,108159,118613,9.665400012943907,126056.5,,standard
pr76,76,GA,22,20262541,108159,118547,9.604378738708752,123969.3,,standard
pr76,76,GA,23,20262542,108159,111817,3.382057896245342,119147.475,,standard
pr76,76,GA,24,20262543,108159,117026,8.1981157370168,127625.175,,standard
pr76,76,GA,25,20262544,108159,116154,7.391895265303858,121107.35,,standard
pr76,76,GA,26,20262545,108159,113941,5.345833448903928,118003.05,,standard
pr76,76,GA,27,20262546,108159,122842,13.57538438779944,127195.05,,standard
pr76,76,GA,28,20262547,108159,114657,6.007821817879234,118590.5,,standard
pr76,76,GA,29,20262548,108159,115437,6.728982331567415,122479.5,,standard
pr76,76,GA,30,20262549,108159,120371,11.29078486302573,123587.75,,standard
pr76,76,ACO,1,20263520,108159,112253,3.785168132101813,112253.0,,standard
pr76,76,ACO,2,20263521,108159,114090,5.483593598313594,114090.0,,standard
pr76,76,ACO,3,20263522,108159,116743,7.936463909614549,119206.2333333333,,standard
pr76,76,ACO,4,20263523,108159,113485,4.924231917824684,113485.0,,standard
pr76,76,ACO,5,20263524,108159,112542,4.052367348070896,119600.1666666667,,standard
pr76,76,ACO,6,20263525,108159,118145,9.232703704730998,118145.0,,standard
pr76,76,ACO,7,20263526,108159,110181,1.869469947022439,110181.0,,standard
pr76,76,ACO,8,20263527,108159,116202,7.436274373838516,116202.0,,standard
pr76,76,ACO,9,20263528,108159,112286,3.81567876921939,112286.0,,standard
pr76,76,ACO,10,20263529,108159,112390,3.911833504377814,112390.0,,standard
pr76,76,ACO,11,20263530,108159,118091,9.182777207629508,118091.0,,standard
pr76,76,ACO,12,20263531,108159,110213,1.899056019378877,110213.0,,standard
pr76,76,ACO,13,20263532,108159,115115,6.431272478480755,124463.1333333333,,standard
pr76,76,ACO,14,20263533,108159,110073,1.76961695281946,110073.0,,standard
pr76,76,ACO,15,20263534,108159,115282,6.585674793590917,115282.0,,standard
pr76,76,ACO,16,20263535,108159,118638,9.688514131972374,120907.3,,standard
pr76,76,ACO,17,20263536,108159,111892,3.451400253330744,111892.0,,standard
