instance,algorithm,run,iteration_index,best_length,gap_percent
d493,SA,1,20,73374,109.62802125592823
d493,SA,1,21,73374,109.62802125592823
d493,SA,1,22,73374,109.62802125592823
d493,SA,1,23,73374,109.62802125592823
d493,SA,1,24,73374,109.62802125592823
d493,SA,1,25,73374,109.62802125592823
d493,SA,1,26,73374,109.62802125592823
d493,SA,1,27,73374,109.62802125592823
d493,SA,1,28,73374,109.62802125592823
d493,SA,1,29,73374,109.62802125592823
d493,SA,1,30,73374,109.62802125592823
d493,SA,1,31,73374,109.62802125592823
d493,SA,1,32,73374,109.62802125592823
d493,SA,1,33,73374,109.62802125592823
d493,SA,1,34,73374,109.62802125592823
d493,SA,1,35,73374,109.62802125592823
d493,SA,1,36,73374,109.62802125592823
d493,SA,1,37,73374,109.62802125592823
d493,SA,1,38,73374,109.62802125592823
d493,SA,1,39,73374,109.62802125592823
d493,SA,1,40,73374,109.62802125592823
d493,SA,1,41,73374,109.62802125592823
d493,SA,1,42,73374,109.62802125592823
d493,SA,1,43,73374,109.62802125592823
d493,SA,1,44,73374,109.62802125592823
d493,SA,1,45,73374,109.62802125592823
d493,SA,1,46,73374,109.62802125592823
d493,SA,1,47,73374,109.62802125592823
d493,SA,1,48,73374,109.62802125592823
d493,SA,1,49,73374,109.62802125592823
d493,SA,1,50,73374,109.62802125592823
d493,SA,1,51,73374,109.62802125592823
d493,SA,1,52,73374,109.62802125592823
d493,SA,1,53,73374,109.62802125592823
d493,SA,1,54,73374,109.62802125592823
d493,SA,1,55,73374,109.62802125592823
d493,SA,1,56,73374,109.62802125592823
d493,SA,1,57,73374,109.62802125592823
d493,SA,1,58,73374,109.62802125592823
d493,SA,1,59,73374,109.62802125592823
d493,SA,1,60,73374,109.62802125592823
d493,SA,1,61,73374,109.62802125592823
d493,SA,1,62,73374,109.62802125592823
d493,SA,1,63,73374,109.62802125592823
d493,SA,1,64,73374,109.62802125592823
d493,SA,1,65,73374,109.62802125592823
d493,SA,1,66,73374,109.62802125592823
d493,SA,1,67,73374,109.62802125592823
d493,SA,1,68,73374,109.62802125592823
d493,SA,1,69,73374,109.62802125592823
d493,SA,1,70,73374,109.62802125592823
d493,SA,1,71,73374,109.62802125592823
d493,SA,1,72,73374,109.62802125592823
d493,SA,1,73,73374,109.62802125592823
d493,SA,1,74,73374,109.62802125592823
d493,SA,1,75,73374,109.62802125592823
d493,SA,1,76,73374,109.62802125592823
d493,SA,1,77,73374,109.62802125592823
d493,SA,1,78,73374,109.62802125592823
d493,SA,1,79,73374,109.62802125592823
d493,SA,1,80,73374,109.62802125592823
d493,SA,1,81,73374,109.62802125592823
d493,SA,1,82,73374,109.62802125592823
d493,SA,1,83,73374,109.62802125592823
d493,SA,1,84,73374,109.62802125592823
d493,SA,1,85,73374,109.62802125592823
d493,SA,1,86,73374,109.62802125592823
d493,SA,1,87,73374,109.62802125592823
d493,SA,1,88,73374,109.62802125592823
d493,SA,1,89,73374,109.62802125592823
d493,SA,1,90,73374,109.62802125592823
d493,SA,1,91,73374,109.62802125592823
d493,SA,1,92,73374,109.62802125592823
d493,SA,1,93,73374,109.62802125592823
d493,SA,1,94,73374,109.62802125592823
d493,SA,1,95,73374,109.62802125592823
d493,SA,1,96,73374,109.62802125592823
d493,SA,1,97,73374,109.62802125592823
d493,SA,1,98,73374,109.62802125592823
d493,SA,1,99,73374,109.62802125592823
d493,SA,1,100,73374,109.62802125592823
d493,SA,1,101,73374,109.62802125592823
d493,SA,1,102,73374,109.62802125592823
d493,SA,1,103,73374,109.62802125592823
d493,SA,1,104,73374,109.62802125592823
d493,SA,1,105,73374,109.62802125592823
d493,SA,1,106,73374,109.62802125592823
d493,SA,1,107,73374,109.62802125592823
d493,SA,1,108,73374,109.62802125592823
d493,SA,1,109,73374,109.62802125592823
d493,SA,1,110,73374,109.62802125592823
d493,SA,1,111,73374,109.62802125592823
d493,SA,1,112,73374,109.62802125592823
d493,SA,1,113,73374,109.62802125592823
d493,SA,1,114,73374,109.62802125592823
d493,SA,1,115,73374,109.62802125592823
d493,SA,1,116,73374,109.62802125592823
d493,SA,1,117,73374,109.62802125592823
d493,SA,1,118,73374,109.62802125592823
d493,SA,1,119,73374,109.62802125592823
d493,SA,1,120,73374,109.62802125592823
d493,SA,1,121,73374,109.62802125592823
d493,SA,1,122,73374,109.62802125592823
d493,SA,1,123,73374,109.62802125592823
d493,SA,1,124,73374,109.62802125592823
d493,SA,1,125,73374,109.62802125592823
d493,SA,1,126,73374,109.62802125592823
d493,SA,1,127,73374,109.62802125592823
d493,SA,1,128,73374,109.62802125592823
d493,SA,1,129,73374,109.62802125592823
d493,SA,1,130,73374,109.62802125592823
d493,SA,1,131,73374,109.62802125592823
d493,SA,1,132,73374,109.62802125592823
d493,SA,1,133,73374,109.62802125592823
d493,SA,1,134,73374,109.62802125592823
d493,SA,1,135,73374,109.62802125592823
d493,SA,1,136,73374,109.62802125592823
d493,SA,1,137,73374,109.62802125592823
d493,SA,1,138,73374,109.62802125592823
d493,SA,1,139,73374,109.62802125592823
d493,SA,1,140,73374,109.62802125592823
d493,SA,1,141,73374,109.62802125592823
d493,SA,1,142,73374,109.62802125592823
d493,SA,1,143,73374,109.62802125592823
d493,SA,1,144,73374,109.62802125592823
d493,SA,1,145,73374,109.62802125592823
d493,SA,1,146,73374,109.62802125592823
d493,SA,1,147,73374,109.62802125592823
d493,SA,1,148,73374,109.62802125592823
d493,SA,1,149,73374,109.62802125592823
d493,SA,1,150,73374,109.62802125592823
d493,SA,1,151,73374,109.62802125592823
d493,SA,1,152,73374,109.62802125592823
d493,SA,1,153,73374,109.62802125592823
d493,SA,1,154,73374,109.62802125592823
d493,SA,1,155,73374,109.62802125592823
d493,SA,1,156,73374,109.62802125592823
d493,SA,1,157,73374,109.62802125592823
d493,SA,1,158,73374,109.62802125592823
d493,SA,1,159,73374,109.62802125592823
d493,SA,1,160,73374,109.62802125592823
d493,SA,1,161,73374,109.62802125592823
d493,SA,1,162,73374,109.62802125592823
d493,SA,1,163,73374,109.62802125592823
d493,SA,1,164,73374,109.62802125592823
d493,SA,1,165,73374,109.62802125592823
d493,SA,1,166,73374,109.62802125592823
d493,SA,1,167,73374,109.62802125592823
d493,SA,1,168,73374,109.62802125592823
d493,SA,1,169,73374,109.62802125592823
d493,SA,1,170,73374,109.62802125592823
d493,SA,1,171,73374,109.62802125592823
d493,SA,1,172,73374,109.62802125592823
d493,SA,1,173,73374,109.62802125592823
d493,SA,1,174,73374,109.62802125592823
d493,SA,1,175,73374,109.62802125592823
d493,SA,1,176,73374,109.62802125592823
d493,SA,1,177,73374,109.62802125592823
d493,SA,1,178,73374,109.62802125592823
d493,SA,1,179,73374,109.62802125592823
d493,SA,1,180,73374,109.62802125592823
d493,SA,1,181,73374,109.62802125592823
d493,SA,1,182,73374,109.62802125592823
d493,SA,1,183,73374,109.62802125592823
d493,SA,1,184,73374,109.62802125592823
d493,SA,1,185,73374,109.62802125592823
d493,SA,1,186,73374,109.62802125592823
d493,SA,1,187,73374,109.62802125592823
d493,SA,1,188,73374,109.62802125592823
d493,SA,1,189,73374,109.62802125592823
d493,SA,1,190,73374,109.62802125592823
d493,SA,1,191,73374,109.62802125592823
d493,SA,1,192,73374,109.62802125592823
d493,SA,1,193,73374,109.62802125592823
d493,SA,1,194,73374,109.62802125592823
d493,SA,1,195,73374,109.62802125592823
d493,SA,1,196,73374,109.62802125592823
d493,SA,1,197,73374,109.62802125592823
d493,SA,1,198,73374,109.62802125592823
d493,SA,1,199,73374,109.62802125592823
d493,SA,1,200,73374,109.62802125592823
d493,SA,1,201,73374,109.62802125592823
d493,SA,1,202,73374,109.62802125592823
d493,SA,1,203,73374,109.62802125592823
d493,SA,1,204,73374,109.62802125592823
d493,SA,1,205,73374,109.62802125592823
d493,SA,1,206,73374,109.62802125592823
d493,SA,1,207,73374,109.62802125592823
d493,SA,1,208,73374,109.62802125592823
d493,SA,1,209,73374,109.62802125592823
d493,SA,1,210,73374,109.62802125592823
d493,SA,1,211,73374,109.62802125592823
d493,SA,1,212,73374,109.62802125592823
d493,SA,1,213,73374,109.62802125592823
d493,SA,1,214,73374,109.62802125592823
d493,SA,1,215,73374,109.62802125592823
d493,SA,1,216,73374,109.62802125592823
d493,SA,1,217,73374,109.62802125592823
d493,SA,1,218,73374,109.62802125592823
d493,SA,1,219,73374,109.62802125592823
d493,SA,1,220,73374,109.62802125592823
d493,SA,1,221,73374,109.62802125592823
d493,SA,1,222,73374,109.62802125592823
d493,SA,1,223,73374,109.62802125592823
d493,SA,1,224,73374,109.62802125592823
d493,SA,1,225,73374,109.62802125592823
d493,SA,1,226,73374,109.62802125592823
d493,SA,1,227,73374,109.62802125592823
d493,SA,1,228,73374,109.62802125592823
d493,SA,1,229,73374,109.62802125592823
d493,SA,1,230,73374,109.62802125592823
d493,SA,1,231,73374,109.62802125592823
d493,SA,1,232,73374,109.62802125592823
d493,SA,1,233,73374,109.62802125592823
d493,SA,1,234,73374,109.62802125592823
d493,SA,1,235,73374,109.62802125592823
d493,SA,1,236,73374,109.62802125592823
d493,SA,1,237,73374,109.62802125592823
d493,SA,1,238,73374,109.62802125592823
d493,SA,1,239,73374,109.62802125592823
d493,SA,1,240,73374,109.62802125592823
d493,SA,1,241,73374,109.62802125592823
d493,SA,1,242,73374,109.62802125592823
d493,SA,1,243,73374,109.62802125592823
d493,SA,1,244,73374,109.62802125592823
d493,SA,1,245,73374,109.62802125592823
d493,SA,1,246,73374,109.62802125592823
d493,SA,1,247,73374,109.62802125592823
d493,SA,1,248,73374,109.62802125592823
d493,SA,1,249,73374,109.62802125592823
d493,SA,2,0,76548,118.696074510028
d493,SA,2,1,76548,118.696074510028
d493,SA,2,2,76548,118.696074510028
d493,SA,2,3,76548,118.696074510028
d493,SA,2,4,76548,118.696074510028
d493,SA,2,5,76548,118.696074510028
d493,SA,2,6,76548,118.696074510028
d493,SA,2,7,76548,118.696074510028
d493,SA,2,8,76548,118.696074510028
d493,SA,2,9,76548,118.696074510028
d493,SA,2,10,76548,118.696074510028
d493,SA,2,11,76548,118.696074510028
d493,SA,2,12,76548,118.696074510028
d493,SA,2,13,76548,118.696074510028
d493,SA,2,14,76548,118.696074510028
d493,SA,2,15,76548,118.696074510028
d493,SA,2,16,76548,118.696074510028
d493,SA,2,17,76548,118.696074510028
d493,SA,2,18,76548,118.696074510028
d493,SA,2,19,76548,118.696074510028
d493,SA,2,20,76548,118.696074510028
d493,SA,2,21,76548,118.696074510028
d493,SA,2,22,76548,118.696074510028
d493,SA,2,23,76548,118.696074510028
d493,SA,2,24,76548,118.696074510028
d493,SA,2,25,76548,118.696074510028
d493,SA,2,26,76548,118.696074510028
d493,SA,2,27,76548,118.696074510028
d493,SA,2,28,76548,118.696074510028
d493,SA,2,29,76548,118.696074510028
d493,SA,2,30,76548,118.696074510028
d493,SA,2,31,76548,118.696074510028
d493,SA,2,32,76548,118.696074510028
d493,SA,2,33,76548,118.696074510028
d493,SA,2,34,76548,118.696074510028
d493,SA,2,35,76548,118.696074510028
d493,SA,2,36,76548,118.696074510028
d493,SA,2,37,76548,118.696074510028
d493,SA,2,38,76548,118.696074510028
d493,SA,2,39,76548,118.696074510028
d493,SA,2,40,76548,118.696074510028
d493,SA,2,41,76548,118.696074510028
d493,SA,2,42,76548,118.696074510028
d493,SA,2,43,76548,118.696074510028
d493,SA,2,44,76548,118.696074510028
d493,SA,2,45,76548,118.696074510028
d493,SA,2,46,76548,118.696074510028
d493,SA,2,47,76548,118.696074510028
d493,SA,2,48,76548,118.696074510028
d493,SA,2,49,76548,118.696074510028
d493,SA,2,50,76548,118.696074510028
d493,SA,2,51,76548,118.696074510028
d493,SA,2,52,76548,118.696074510028
d493,SA,2,53,76548,118.696074510028
d493,SA,2,54,76548,118.696074510028
d493,SA,2,55,76548,118.696074510028
d493,SA,2,56,76548,118.696074510028
d493,SA,2,57,76548,118.696074510028
d493,SA,2,58,76548,118.696074510028
d493,SA,2,59,76548,118.696074510028
d493,SA,2,60,76548,118.696074510028
d493,SA,2,61,76548,118.696074510028
d493,SA,2,62,76548,118.696074510028
d493,SA,2,63,76548,118.696074510028
d493,SA,2,64,76548,118.696074510028
d493,SA,2,65,76548,118.696074510028
d493,SA,2,66,76548,118.696074510028
d493,SA,2,67,76548,118.696074510028
d493,SA,2,68,76548,118.696074510028
d493,SA,2,69,76548,118.696074510028
d493,SA,2,70,76548,118.696074510028
d493,SA,2,71,76548,118.696074510028
d493,SA,2,72,76548,118.696074510028
d493,SA,2,73,76548,118.696074510028
d493,SA,2,74,76548,118.696074510028
d493,SA,2,75,76548,118.696074510028
d493,SA,2,76,76548,118.696074510028
d493,SA,2,77,76548,118.696074510028
d493,SA,2,78,76548,118.696074510028
d493,SA,2,79,76548,118.696074510028
d493,SA,2,80,76548,118.696074510028
d493,SA,2,81,76548,118.696074510028
d493,SA,2,82,76548,118.696074510028
d493,SA,2,83,76548,118.696074510028
d493,SA,2,84,76548,118.696074510028
d493,SA,2,85,76548,118.696074510028
d493,SA,2,86,76548,118.696074510028
d493,SA,2,87,76548,118.696074510028
d493,SA,2,88,76548,118.696074510028
d493,SA,2,89,76548,118.696074510028
d493,SA,2,90,76548,118.696074510028
d493,SA,2,91,76548,118.696074510028
d493,SA,2,92,76548,118.696074510028
d493,SA,2,93,76548,118.696074510028
d493,SA,2,94,76548,118.696074510028
d493,SA,2,95,76548,118.696074510028
d493,SA,2,96,76548,118.696074510028
d493,SA,2,97,76548,118.696074510028
d493,SA,2,98,76548,118.696074510028
d493,SA,2,99,76548,118.696074510028
d493,SA,2,100,76548,118.696074510028
d493,SA,2,101,76548,118.696074510028
d493,SA,2,102,76548,118.696074510028
d493,SA,2,103,76548,118.696074510028
d493,SA,2,104,76548,118.696074510028
d493,SA,2,105,76548,118.696074510028
d493,SA,2,106,76548,118.696074510028
d493,SA,2,107,76548,118.696074510028
d493,SA,2,108,76548,118.696074510028
d493,SA,2,109,76548,118.696074510028
d493,SA,2,110,76548,118.696074510028
d493,SA,2,111,76548,118.696074510028
d493,SA,2,112,76548,118.696074510028
d493,SA,2,113,76548,118.696074510028
d493,SA,2,114,76548,118.696074510028
d493,SA,2,115,76548,118.696074510028
d493,SA,2,116,76548,118.696074510028
d493,SA,2,117,76548,118.696074510028
d493,SA,2,118,76548,118.696074510028
d493,SA,2,119,76548,118.696074510028
d493,SA,2,120,76548,118.696074510028
d493,SA,2,121,76548,118.696074510028
d493,SA,2,122,76548,118.696074510028
d493,SA,2,123,76548,118.696074510028
d493,SA,2,124,76548,118.696074510028
d493,SA,2,125,76548,118.696074510028
d493,SA,2,126,76548,118.696074510028
d493,SA,2,127,76548,118.696074510028
d493,SA,2,128,76548,118.696074510028
d493,SA,2,129,76548,118.696074510028
d493,SA,2,130,76548,118.696074510028
d493,SA,2,131,76548,118.696074510028
d493,SA,2,132,76548,118.696074510028
d493,SA,2,133,76548,118.696074510028
d493,SA,2,134,76548,118.696074510028
d493,SA,2,135,76548,118.696074510028
d493,SA,2,136,76548,118.696074510028
d493,SA,2,137,76548,118.696074510028
d493,SA,2,138,76548,118.696074510028
d493,SA,2,139,76548,118.696074510028
d493,SA,2,140,76548,118.696074510028
d493,SA,2,141,76548,118.696074510028
d493,SA,2,142,76548,118.696074510028
d493,SA,2,143,76548,118.696074510028
d493,SA,2,144,76548,118.696074510028
d493,SA,2,145,76548,118.696074510028
d493,SA,2,146,76548,118.696074510028
d493,SA,2,147,76548,118.696074510028
d493,SA,2,148,76548,118.696074510028
d493,SA,2,149,76548,118.696074510028
d493,SA,2,150,76548,118.696074510028
d493,SA,2,151,76548,118.696074510028
d493,SA,2,152,76548,118.696074510028
d493,SA,2,153,76548,118.696074510028
d493,SA,2,154,76548,118.696074510028
d493,SA,2,155,76548,118.696074510028
d493,SA,2,156,76548,118.696074510028
d493,SA,2,157,76548,118.696074510028
d493,SA,2,158,76548,118.696074510028
d493,SA,2,159,76548,118.696074510028
d493,SA,2,160,76548,118.696074510028
d493,SA,2,161,76548,118.696074510028
d493,SA,2,162,76548,118.696074510028
d493,SA,2,163,76548,118.696074510028
d493,SA,2,164,76548,118.696074510028
d493,SA,2,165,76548,118.696074510028
d493,SA,2,166,76548,118.696074510028
d493,SA,2,167,76548,118.696074510028
d493,SA,2,168,76548,118.696074510028
d493,SA,2,169,76548,118.696074510028
d493,SA,2,170,76548,118.696074510028
d493,SA,2,171,76548,118.696074510028
d493,SA,2,172,76548,118.696074510028
d493,SA,2,173,76548,118.696074510028
d493,SA,2,174,76548,118.696074510028
d493,SA,2,175,76548,118.696074510028
d493,SA,2,176,76548,118.696074510028
d493,SA,2,177,76548,118.696074510028
d493,SA,2,178,76548,118.696074510028
d493,SA,2,179,76548,118.696074510028
d493,SA,2,180,76548,118.696074510028
d493,SA,2,181,76548,118.696074510028
d493,SA,2,182,76548,118.696074510028
d493,SA,2,183,76548,118.696074510028
d493,SA,2,184,76548,118.696074510028
d493,SA,2,185,76548,118.696074510028
d493,SA,2,186,76548,118.696074510028
d493,SA,2,187,76548,118.696074510028
d493,SA,2,188,76548,118.696074510028
d493,SA,2,189,76548,118.696074510028
d493,SA,2,190,76548,118.696074510028
d493,SA,2,191,76548,118.696074510028
d493,SA,2,192,76548,118.696074510028
d493,SA,2,193,76548,118.696074510028
d493,SA,2,194,76548,118.696074510028
d493,SA,2,195,76548,118.696074510028
d493,SA,2,196,76548,118.696074510028
d493,SA,2,197,76548,118.696074510028
d493,SA,2,198,76548,118.696074510028
d493,SA,2,199,76548,118.696074510028
d493,SA,2,200,76548,118.696074510028
d493,SA,2,201,76548,118.696074510028
d493,SA,2,202,76548,118.696074510028
d493,SA,2,203,76548,118.696074510028
d493,SA,2,204,76548,118.696074510028
d493,SA,2,205,76548,118.696074510028
d493,SA,2,206,76548,118.696074510028
d493,SA,2,207,76548,118.696074510028
d493,SA,2,208,76548,118.696074510028
d493,SA,2,209,76548,118.696074510028
d493,SA,2,210,76548,118.696074510028
d493,SA,2,211,76548,118.696074510028
d493,SA,2,212,76548,118.696074510028
d493,SA,2,213,76548,118.696074510028
d493,SA,2,214,76548,118.696074510028
d493,SA,2,215,76548,118.696074510028
d493,SA,2,216,76548,118.696074510028
d493,SA,2,217,76548,118.696074510028
d493,SA,2,218,76548,118.696074510028
d493,SA,2,219,76548,118.696074510028
d493,SA,2,220,76548,118.696074510028
d493,SA,2,221,76548,118.696074510028
d493,SA,2,222,76548,118.696074510028
d493,SA,2,223,76548,118.696074510028
d493,SA,2,224,76548,118.696074510028
d493,SA,2,225,76548,118.696074510028
d493,SA,2,226,76548,118.696074510028
d493,SA,2,227,76548,118.696074510028
d493,SA,2,228,76548,118.696074510028
d493,SA,2,229,76548,118.696074510028
d493,SA,2,230,76548,118.696074510028
d493,SA,2,231,76548,118.696074510028
d493,SA,2,232,76548,118.696074510028
d493,SA,2,233,76548,118.696074510028
d493,SA,2,234,76548,118.696074510028
d493,SA,2,235,76548,118.696074510028
d493,SA,2,236,76548,118.696074510028
d493,SA,2,237,76548,118.696074510028
d493,SA,2,238,76548,118.696074510028
d493,SA,2,239,76548,118.696074510028
d493,SA,2,240,76548,118.696074510028
d493,SA,2,241,76548,118.696074510028
d493,SA,2,242,76548,118.696074510028
d493,SA,2,243,76548,118.696074510028
d493,SA,2,244,76548,118.696074510028
d493,SA,2,245,76548,118.696074510028
d493,SA,2,246,76548,118.696074510028
d493,SA,2,247,76548,118.696074510028
d493,SA,2,248,76548,118.696074510028
d493,SA,2,249,76548,118.696074510028
d493,GA,1,0,83917,139.74915719101764
d493,GA,1,1,83917,139.74915719101764
d493,GA,1,2,83917,139.74915719101764
d493,GA,1,3,83917,139.74915719101764
d493,GA,1,4,83917,139.74915719101764
d493,GA,1,5,83917,139.74915719101764
d493,GA,1,6,83917,139.74915719101764
d493,GA,1,7,83867,139.60630821095938
d493,GA,1,8,83867,139.60630821095938
d493,GA,1,9,83867,139.60630821095938
d493,GA,1,10,83867,139.60630821095938
d493,GA,1,11,83867,139.60630821095938
d493,GA,1,12,83867,139.60630821095938
d493,GA,1,13,83867,139.60630821095938
d493,GA,1,14,83867,139.60630821095938
d493,GA,1,15,83867,139.60630821095938
d493,GA,1,16,83867,139.60630821095938
d493,GA,1,17,83867,139.60630821095938
d493,GA,1,18,83867,139.60630821095938
d493,GA,1,19,83867,139.60630821095938
d493,GA,1,20,83867,139.60630821095938
d493,GA,1,21,83867,139.60630821095938
d493,GA,1,22,83867,139.60630821095938
d493,GA,1,23,83867,139.60630821095938
d493,GA,1,24,83867,139.60630821095938
d493,GA,1,25,83865,139.60059425175703
d493,GA,1,26,83865,139.60059425175703
d493,GA,1,27,83865,139.60059425175703
d493,GA,1,28,83865,139.60059425175703
d493,GA,1,29,83865,139.60059425175703
d493,GA,2,0,82562,135.8779498314382
d493,GA,2,1,82562,135.8779498314382
d493,GA,2,2,82562,135.8779498314382
d493,GA,2,3,82562,135.8779498314382
d493,GA,2,4,82562,135.8779498314382
d493,GA,2,5,82562,135.8779498314382
d493,GA,2,6,82562,135.8779498314382
d493,GA,2,7,82562,135.8779498314382
d493,GA,2,8,82562,135.8779498314382
d493,GA,2,9,82562,135.8779498314382
d493,GA,2,10,82562,135.8779498314382
d493,GA,2,11,82562,135.8779498314382
d493,GA,2,12,82562,135.8779498314382
d493,GA,2,13,82562,135.8779498314382
d493,GA,2,14,82562,135.8779498314382
d493,GA,2,15,82562,135.8779498314382
d493,GA,2,16,82562,135.8779498314382
d493,GA,2,17,82562,135.8779498314382
d493,GA,2,18,82562,135.8779498314382
d493,GA,2,19,82520,135.75795668818924
d493,GA,2,20,82520,135.75795668818924
d493,GA,2,21,82520,135.75795668818924
d493,GA,2,22,82520,135.75795668818924
d493,GA,2,23,82520,135.75795668818924
d493,GA,2,24,82520,135.75795668818924
d493,GA,2,25,82520,135.75795668818924
d493,GA,2,26,82520,135.75795668818924
d493,GA,2,27,82520,135.75795668818924
d493,GA,2,28,82520,135.75795668818924
d493,GA,2,29,82520,135.75795668818924
d493,ACO,1,0,43591,24.538597794411746
d493,ACO,1,1,43591,24.538597794411746
d493,ACO,1,2,43591,24.538597794411746
d493,ACO,1,3,43591,24.538597794411746
d493,ACO,1,4,43591,24.538597794411746
d493,ACO,1,5,43591,24.538597794411746
d493,ACO,1,6,43591,24.538597794411746
d493,ACO,1,7,43591,24.538597794411746
d493,ACO,1,8,43591,24.538597794411746
d493,ACO,1,9,43591,24.538597794411746
d493,ACO,1,10,43591,24.538597794411746
d493,ACO,1,11,43591,24.538597794411746
d493,ACO,2,0,43193,23.40151991314782
d493,ACO,2,1,43193,23.40151991314782
d493,ACO,2,2,43193,23.40151991314782
d493,ACO,2,3,43193,23.40151991314782
d493,ACO,2,4,43193,23.40151991314782
d493,ACO,2,5,43193,23.40151991314782
d493,ACO,2,6,43193,23.40151991314782
d493,ACO,2,7,43193,23.40151991314782
d493,ACO,2,8,43193,23.40151991314782
d493,ACO,2,9,43193,23.40151991314782
d493,ACO,2,10,43193,23.40151991314782
d493,ACO,2,11,43193,23.40151991314782
d493,ABC/BCO,1,0,70890,102.53128392663277
d493,ABC/BCO,1,1,70890,102.53128392663277
d493,ABC/BCO,1,2,70890,102.53128392663277
d493,ABC/BCO,1,3,70890,102.53128392663277
d493,ABC/BCO,1,4,70890,102.53128392663277
d493,ABC/BCO,1,5,70890,102.53128392663277
d493,ABC/BCO,1,6,70890,102.53128392663277
d493,ABC/BCO,1,7,70890,102.53128392663277
d493,ABC/BCO,1,8,70890,102.53128392663277
d493,ABC/BCO,1,9,70802,102.2798697217302
d493,ABC/BCO,1,10,70802,102.2798697217302
d493,ABC/BCO,1,11,70802,102.2798697217302
d493,ABC/BCO,1,12,70802,102.2798697217302
d493,ABC/BCO,1,13,70802,102.2798697217302
d493,ABC/BCO,1,14,70802,102.2798697217302
d493,ABC/BCO,1,15,70802,102.2798697217302
d493,ABC/BCO,1,16,70802,102.2798697217302
d493,ABC/BCO,1,17,70687,101.95131706759614
d493,ABC/BCO,1,18,70687,101.95131706759614
d493,ABC/BCO,1,19,70687,101.95131706759614
d493,ABC/BCO,1,20,70687,101.95131706759614
d493,ABC/BCO,1,21,70687,101.95131706759614
d493,ABC/BCO,1,22,70687,101.95131706759614
d493,ABC/BCO,1,23,70687,101.95131706759614
d493,ABC/BCO,1,24,70687,101.95131706759614
d493,ABC/BCO,1,25,70687,101.95131706759614
d493,ABC/BCO,1,26,70687,101.95131706759614
d493,ABC/BCO,1,27,70567,101.60847951545625
d493,ABC/BCO,1,28,70567,101.60847951545625
d493,ABC/BCO,1,29,70540,101.53134106622478
d493,ABC/BCO,2,0,75442,115.5362550711388
d493,ABC/BCO,2,1,75442,115.5362550711388
d493,ABC/BCO,2,2,75442,115.5362550711388
d493,ABC/BCO,2,3,75442,115.5362550711388
d493,ABC/BCO,2,4,75442,115.5362550711388
d493,ABC/BCO,2,5,75203,114.8534369464602
d493,ABC/BCO,2,6,75203,114.8534369464602
d493,ABC/BCO,2,7,75203,114.8534369464602
d493,ABC/BCO,2,8,75203,114.8534369464602
d493,ABC/BCO,2,9,75203,114.8534369464602
d493,ABC/BCO,2,10,75203,114.8534369464602
d493,ABC/BCO,2,11,75203,114.8534369464602
d493,ABC/BCO,2,12,75203,114.8534369464602
d493,ABC/BCO,2,13,75203,114.8534369464602
d493,ABC/BCO,2,14,75193,114.82486715044854
d493,ABC/BCO,2,15,75193,114.82486715044854
d493,ABC/BCO,2,16,75193,114.82486715044854
d493,ABC/BCO,2,17,75193,114.82486715044854
d493,ABC/BCO,2,18,75193,114.82486715044854
d493,ABC/BCO,2,19,75193,114.82486715044854
d493,ABC/BCO,2,20,75193,114.82486715044854
d493,ABC/BCO,2,21,75186,114.80486829324039
d493,ABC/BCO,2,22,75186,114.80486829324039
d493,ABC/BCO,2,23,75186,114.80486829324039
d493,ABC/BCO,2,24,75186,114.80486829324039
d493,ABC/BCO,2,25,75119,114.61345065996228
d493,ABC/BCO,2,26,75119,114.61345065996228
d493,ABC/BCO,2,27,75119,114.61345065996228
d493,ABC/BCO,2,28,75119,114.61345065996228
d493,ABC/BCO,2,29,75119,114.61345065996228
eil76,MWI-H,1,0,865,60.78066914498141
eil76,MWI-H,1,1,865,60.78066914498141
eil76,MWI-H,1,2,865,60.78066914498141
eil76,MWI-H,1,3,858,59.479553903345725
eil76,MWI-H,1,4,858,59.479553903345725
eil76,MWI-H,1,5,858,59.479553903345725
eil76,MWI-H,1,6,858,59.479553903345725
eil76,MWI-H,1,7,858,59.479553903345725
eil76,MWI-H,1,8,858,59.479553903345725
eil76,MWI-H,1,9,858,59.479553903345725
eil76,MWI-H,1,10,849,57.806691449814124
eil76,MWI-H,1,11,846,57.24907063197026
eil76,MWI-H,1,12,846,57.24907063197026
eil76,MWI-H,1,13,846,57.24907063197026
eil76,MWI-H,1,14,846,57.24907063197026
eil76,MWI-H,1,15,846,57.24907063197026
eil76,MWI-H,1,16,846,57.24907063197026
eil76,MWI-H,1,17,846,57.24907063197026
eil76,MWI-H,1,18,846,57.24907063197026
eil76,MWI-H,1,19,846,57.24907063197026
eil76,MWI-H,1,20,846,57.24907063197026
eil76,MWI-H,1,21,846,57.24907063197026
eil76,MWI-H,1,22,846,57.24907063197026
eil76,MWI-H,1,23,846,57.24907063197026
eil76,MWI-H,1,24,846,57.24907063197026
eil76,MWI-H,1,25,846,57.24907063197026
eil76,MWI-H,1,26,846,57.24907063197026
eil76,MWI-H,1,27,846,57.24907063197026
eil76,MWI-H,1,28,846,57.24907063197026
eil76,MWI-H,1,29,846,57.24907063197026
eil76,MWI-H,2,0,890,65.4275092936803
eil76,MWI-H,2,1,890,65.4275092936803
eil76,MWI-H,2,2,890,65.4275092936803
